39.986615,116.3036216,0,88.6,39708.11243,2008-09-17,2:41:54,Bike
39.9864699,116.30372,0,88.6,39708.11258,2008-09-17,2:42:07,Bike
39.9875749,116.3037566,0,88.6,39708.113,2008-09-17,2:42:43,Bike
39.9873433,116.3039899,0,88.6,39708.11306,2008-09-17,2:42:48,Bike
39.9873116,116.304055,0,88.6,39708.11308,2008-09-17,2:42:50,Bike
39.987285,116.3041433,0,88.6,39708.1131,2008-09-17,2:42:52,Bike
39.9880033,116.3056183,0,88.6,39708.11394,2008-09-17,2:44:04,Bike
39.9880383,116.3056199,0,88.6,39708.11396,2008-09-17,2:44:06,Bike
39.9881049,116.3056166,0,88.6,39708.11399,2008-09-17,2:44:09,Bike
39.9880466,116.3056866,0,88.6,39708.11406,2008-09-17,2:44:15,Bike
39.98807,116.3057349,0,88.6,39708.1141,2008-09-17,2:44:18,Bike
39.9880533,116.3057483,0,88.6,39708.11413,2008-09-17,2:44:21,Bike
39.9892216,116.3059066,0,19.7,39708.12075,2008-09-17,2:53:53,Bike
39.9891933,116.3058383,0,68.9,39708.12078,2008-09-17,2:53:55,Bike
39.9892283,116.3058333,0,82,39708.1208,2008-09-17,2:53:57,Bike
39.9892783,116.30578,0,85.3,39708.12082,2008-09-17,2:53:59,Bike
39.9892033,116.3056483,0,85.3,39708.12084,2008-09-17,2:54:01,Bike
39.9891933,116.3055949,0,85.3,39708.12087,2008-09-17,2:54:03,Bike
39.9892183,116.3055283,0,85.3,39708.1209,2008-09-17,2:54:06,Bike
39.9891699,116.3054833,0,85.3,39708.12093,2008-09-17,2:54:08,Bike
39.9888933,116.3052149,0,85.3,39708.12097,2008-09-17,2:54:12,Bike
39.9888733,116.3051799,0,85.3,39708.121,2008-09-17,2:54:14,Bike
39.9888899,116.3051999,0,88.6,39708.12102,2008-09-17,2:54:16,Bike
39.9889449,116.3051833,0,88.6,39708.12104,2008-09-17,2:54:18,Bike
39.9890266,116.305155,0,88.6,39708.12106,2008-09-17,2:54:20,Bike
39.9890666,116.3050883,0,88.6,39708.1211,2008-09-17,2:54:23,Bike
39.9891366,116.3050466,0,88.6,39708.12113,2008-09-17,2:54:26,Bike
39.9891966,116.3050366,0,88.6,39708.12116,2008-09-17,2:54:28,Bike
39.9892549,116.3050216,0,88.6,39708.12118,2008-09-17,2:54:30,Bike
39.9893099,116.3050233,0,88.6,39708.1212,2008-09-17,2:54:32,Bike
39.9893849,116.3050733,0,88.6,39708.12123,2008-09-17,2:54:34,Bike
39.9894399,116.3051083,0,88.6,39708.12125,2008-09-17,2:54:36,Bike
39.9895,116.3051299,0,88.6,39708.12127,2008-09-17,2:54:38,Bike
39.9895499,116.3051466,0,88.6,39708.1213,2008-09-17,2:54:40,Bike
39.9896183,116.3051366,0,88.6,39708.12132,2008-09-17,2:54:42,Bike
39.9896883,116.3051149,0,88.6,39708.12134,2008-09-17,2:54:44,Bike
39.9897433,116.3051233,0,88.6,39708.12137,2008-09-17,2:54:46,Bike
39.9897933,116.3051066,0,88.6,39708.12139,2008-09-17,2:54:48,Bike
39.9898299,116.3050983,0,88.6,39708.12141,2008-09-17,2:54:50,Bike
39.9898999,116.305065,0,88.6,39708.12144,2008-09-17,2:54:52,Bike
39.9899483,116.3050466,0,88.6,39708.12146,2008-09-17,2:54:54,Bike
39.9900099,116.3051383,0,91.9,39708.12148,2008-09-17,2:54:56,Bike
39.9900549,116.3052649,0,95.1,39708.1215,2008-09-17,2:54:58,Bike
39.9900666,116.3053833,0,95.1,39708.12153,2008-09-17,2:55:00,Bike
39.9900433,116.3054866,0,95.1,39708.12155,2008-09-17,2:55:02,Bike
39.9900566,116.30557,0,98.4,39708.12157,2008-09-17,2:55:04,Bike
39.9902616,116.3055616,0,98.4,39708.1216,2008-09-17,2:55:06,Bike
39.9903749,116.3055849,0,101.7,39708.12162,2008-09-17,2:55:08,Bike
39.9904333,116.3057166,0,101.7,39708.12166,2008-09-17,2:55:11,Bike
39.9904566,116.3058216,0,101.7,39708.12168,2008-09-17,2:55:13,Bike
39.9904216,116.3059466,0,105,39708.1217,2008-09-17,2:55:15,Bike
39.990395,116.3060366,0,108.3,39708.12172,2008-09-17,2:55:17,Bike
39.9903616,116.3061033,0,111.5,39708.12175,2008-09-17,2:55:19,Bike
39.99034,116.3061816,0,114.8,39708.12177,2008-09-17,2:55:21,Bike
39.9903083,116.3062783,0,114.8,39708.12179,2008-09-17,2:55:23,Bike
39.9903,116.3063466,0,114.8,39708.12182,2008-09-17,2:55:25,Bike
39.99031,116.3064083,0,114.8,39708.12184,2008-09-17,2:55:27,Bike
39.99037,116.3064149,0,114.8,39708.12186,2008-09-17,2:55:29,Bike
39.9904166,116.3064083,0,114.8,39708.12189,2008-09-17,2:55:31,Bike
39.990465,116.3064116,0,118.1,39708.12191,2008-09-17,2:55:33,Bike
39.9904883,116.3063933,0,118.1,39708.12193,2008-09-17,2:55:35,Bike
39.9905316,116.306375,0,118.1,39708.12196,2008-09-17,2:55:37,Bike
39.9905599,116.3063916,0,118.1,39708.12198,2008-09-17,2:55:39,Bike
39.990595,116.3063849,0,118.1,39708.122,2008-09-17,2:55:41,Bike
39.9906233,116.3063833,0,118.1,39708.12203,2008-09-17,2:55:43,Bike
39.9906916,116.306375,0,118.1,39708.12206,2008-09-17,2:55:46,Bike
39.99075,116.3063666,0,118.1,39708.12208,2008-09-17,2:55:48,Bike
39.9908033,116.3063666,0,118.1,39708.12211,2008-09-17,2:55:50,Bike
39.9908649,116.3063466,0,118.1,39708.12213,2008-09-17,2:55:52,Bike
39.9909266,116.3063133,0,118.1,39708.12215,2008-09-17,2:55:54,Bike
39.9909766,116.3062999,0,118.1,39708.12218,2008-09-17,2:55:56,Bike
39.9910216,116.3063166,0,118.1,39708.1222,2008-09-17,2:55:58,Bike
39.991085,116.3063166,0,118.1,39708.12222,2008-09-17,2:56:00,Bike
39.9911416,116.3063266,0,121.4,39708.12225,2008-09-17,2:56:02,Bike
39.9911899,116.3063299,0,121.4,39708.12227,2008-09-17,2:56:04,Bike
39.9912416,116.3063366,0,121.4,39708.12229,2008-09-17,2:56:06,Bike
39.9912916,116.30634,0,121.4,39708.12231,2008-09-17,2:56:08,Bike
39.9913266,116.3063533,0,121.4,39708.12234,2008-09-17,2:56:10,Bike
39.9913866,116.3063299,0,121.4,39708.12236,2008-09-17,2:56:12,Bike
39.9914633,116.3062566,0,121.4,39708.12238,2008-09-17,2:56:14,Bike
39.99153,116.3062383,0,121.4,39708.12241,2008-09-17,2:56:16,Bike
39.9915933,116.3062333,0,121.4,39708.12243,2008-09-17,2:56:18,Bike
39.9916633,116.3062216,0,121.4,39708.12245,2008-09-17,2:56:20,Bike
39.9917183,116.3062683,0,124.7,39708.12248,2008-09-17,2:56:22,Bike
39.9917416,116.3063133,0,124.7,39708.1225,2008-09-17,2:56:24,Bike
39.9917783,116.3063716,0,124.7,39708.12253,2008-09-17,2:56:27,Bike
39.99177,116.3064783,0,128,39708.12257,2008-09-17,2:56:30,Bike
39.9918066,116.3065316,0,128,39708.1226,2008-09-17,2:56:33,Bike
39.9918266,116.3065983,0,128,39708.12264,2008-09-17,2:56:36,Bike
39.9918166,116.3066716,0,131.2,39708.12267,2008-09-17,2:56:39,Bike
39.991785,116.3067083,0,131.2,39708.12271,2008-09-17,2:56:42,Bike
39.99173,116.3067333,0,134.5,39708.12274,2008-09-17,2:56:45,Bike
39.9916766,116.3067866,0,134.5,39708.12278,2008-09-17,2:56:48,Bike
39.9916566,116.306795,0,137.8,39708.12281,2008-09-17,2:56:51,Bike
39.9916433,116.3067916,0,137.8,39708.12285,2008-09-17,2:56:54,Bike
39.9916199,116.3067916,0,137.8,39708.12288,2008-09-17,2:56:57,Bike
39.9915849,116.3068266,0,137.8,39708.12292,2008-09-17,2:57:00,Bike
39.9915533,116.3069183,0,137.8,39708.12295,2008-09-17,2:57:03,Bike
39.9915099,116.3070349,0,137.8,39708.123,2008-09-17,2:57:07,Bike
39.991445,116.3071849,0,137.8,39708.12302,2008-09-17,2:57:09,Bike
39.9913433,116.3073883,0,137.8,39708.12304,2008-09-17,2:57:11,Bike
39.991225,116.3075749,0,137.8,39708.12307,2008-09-17,2:57:13,Bike
39.9911033,116.3077616,0,137.8,39708.12309,2008-09-17,2:57:15,Bike
39.9910266,116.3079016,0,137.8,39708.12311,2008-09-17,2:57:17,Bike
39.9908483,116.3082499,0,137.8,39708.12318,2008-09-17,2:57:23,Bike
39.99079,116.3083783,0,137.8,39708.12321,2008-09-17,2:57:25,Bike
39.9902983,116.3084916,0,137.8,39708.12324,2008-09-17,2:57:28,Bike
39.9918516,116.306585,0,78.7,39708.16647,2008-09-17,3:59:43,Bike
39.9918516,116.306585,0,78.7,39708.16766,2008-09-17,4:01:26,Bike
39.991855,116.3065883,0,78.7,39708.16769,2008-09-17,4:01:28,Bike
39.9918183,116.3066116,0,78.7,39708.16772,2008-09-17,4:01:31,Bike
39.9917766,116.3066133,0,78.7,39708.16775,2008-09-17,4:01:34,Bike
39.9918083,116.3065483,0,78.7,39708.16779,2008-09-17,4:01:37,Bike
39.9918266,116.3065366,0,78.7,39708.16785,2008-09-17,4:01:42,Bike
39.9918316,116.3065333,0,78.7,39708.16794,2008-09-17,4:01:50,Bike
39.9918316,116.3065333,0,78.7,39708.16796,2008-09-17,4:01:52,Bike
39.9918349,116.3065249,0,78.7,39708.16799,2008-09-17,4:01:54,Bike
39.9918283,116.3065016,0,78.7,39708.16802,2008-09-17,4:01:57,Bike
39.9918349,116.3064883,0,78.7,39708.16809,2008-09-17,4:02:03,Bike
39.9917966,116.3065316,0,78.7,39708.16813,2008-09-17,4:02:06,Bike
39.991815,116.3065949,0,78.7,39708.16815,2008-09-17,4:02:08,Bike
39.9918566,116.3066449,0,78.7,39708.16818,2008-09-17,4:02:11,Bike
39.9918749,116.3066683,0,78.7,39708.16822,2008-09-17,4:02:14,Bike
39.9919149,116.3066733,0,78.7,39708.16825,2008-09-17,4:02:17,Bike
39.9918516,116.3065766,0,78.7,39708.16829,2008-09-17,4:02:20,Bike
39.991855,116.3065283,0,82,39708.16832,2008-09-17,4:02:23,Bike
39.99187,116.3064499,0,82,39708.16836,2008-09-17,4:02:26,Bike
39.99188,116.3063733,0,82,39708.16839,2008-09-17,4:02:29,Bike
39.9918933,116.3063216,0,82,39708.16841,2008-09-17,4:02:31,Bike
39.9918733,116.3062533,0,82,39708.16844,2008-09-17,4:02:33,Bike
39.9918133,116.30622,0,82,39708.16847,2008-09-17,4:02:36,Bike
39.99174,116.3062249,0,82,39708.1685,2008-09-17,4:02:38,Bike
39.9916566,116.30622,0,82,39708.16852,2008-09-17,4:02:40,Bike
39.9915849,116.3062166,0,82,39708.16854,2008-09-17,4:02:42,Bike
39.9911233,116.3062216,0,82,39708.16869,2008-09-17,4:02:55,Bike
39.9910616,116.3062316,0,82,39708.16872,2008-09-17,4:02:57,Bike
39.9909766,116.30625,0,82,39708.16874,2008-09-17,4:02:59,Bike
39.9908866,116.3062749,0,82,39708.16876,2008-09-17,4:03:01,Bike
39.9908233,116.3062833,0,82,39708.16878,2008-09-17,4:03:03,Bike
39.9907633,116.3062866,0,82,39708.16881,2008-09-17,4:03:05,Bike
39.9906999,116.3062966,0,82,39708.16883,2008-09-17,4:03:07,Bike
39.9906366,116.3063099,0,82,39708.16885,2008-09-17,4:03:09,Bike
39.990565,116.306325,0,82,39708.16888,2008-09-17,4:03:11,Bike
39.9905033,116.3063349,0,82,39708.1689,2008-09-17,4:03:13,Bike
39.9904383,116.3063499,0,85.3,39708.16892,2008-09-17,4:03:15,Bike
39.9903899,116.3063583,0,85.3,39708.16895,2008-09-17,4:03:17,Bike
39.9903466,116.306375,0,85.3,39708.16897,2008-09-17,4:03:19,Bike
39.9903083,116.3063883,0,85.3,39708.16899,2008-09-17,4:03:21,Bike
39.9902466,116.30639,0,85.3,39708.16902,2008-09-17,4:03:23,Bike
39.9902016,116.3063916,0,85.3,39708.16904,2008-09-17,4:03:25,Bike
39.9901566,116.3063783,0,85.3,39708.16906,2008-09-17,4:03:27,Bike
39.9901099,116.3063766,0,85.3,39708.16909,2008-09-17,4:03:29,Bike
39.9900466,116.3063683,0,85.3,39708.16911,2008-09-17,4:03:31,Bike
39.989975,116.3063799,0,85.3,39708.16913,2008-09-17,4:03:33,Bike
39.989905,116.3063866,0,85.3,39708.16916,2008-09-17,4:03:35,Bike
39.9898283,116.3064166,0,88.6,39708.16918,2008-09-17,4:03:37,Bike
39.9897849,116.3064083,0,88.6,39708.1692,2008-09-17,4:03:39,Bike
39.9897316,116.3063999,0,88.6,39708.16922,2008-09-17,4:03:41,Bike
39.9896733,116.3063983,0,88.6,39708.16925,2008-09-17,4:03:43,Bike
39.989615,116.3063933,0,88.6,39708.16927,2008-09-17,4:03:45,Bike
39.989555,116.3063866,0,88.6,39708.16929,2008-09-17,4:03:47,Bike
39.9894983,116.3063999,0,88.6,39708.16932,2008-09-17,4:03:49,Bike
39.9894466,116.3063799,0,91.9,39708.16934,2008-09-17,4:03:51,Bike
39.9893933,116.3063766,0,91.9,39708.16936,2008-09-17,4:03:53,Bike
39.9893399,116.3063833,0,91.9,39708.16939,2008-09-17,4:03:55,Bike
39.9892799,116.3064049,0,91.9,39708.16941,2008-09-17,4:03:57,Bike
39.9892316,116.3064183,0,91.9,39708.16943,2008-09-17,4:03:59,Bike
39.9891733,116.3064366,0,91.9,39708.16946,2008-09-17,4:04:01,Bike
39.989125,116.3064516,0,91.9,39708.16948,2008-09-17,4:04:03,Bike
39.9890783,116.3064749,0,95.1,39708.1695,2008-09-17,4:04:05,Bike
39.9890266,116.306495,0,95.1,39708.16953,2008-09-17,4:04:07,Bike
39.9889666,116.3065083,0,95.1,39708.16955,2008-09-17,4:04:09,Bike
39.98891,116.3065066,0,95.1,39708.16957,2008-09-17,4:04:11,Bike
39.9888566,116.3065333,0,95.1,39708.16959,2008-09-17,4:04:13,Bike
39.9888099,116.3065666,0,95.1,39708.16962,2008-09-17,4:04:15,Bike
39.9887866,116.3066233,0,98.4,39708.16964,2008-09-17,4:04:17,Bike
39.9887583,116.3066783,0,98.4,39708.16966,2008-09-17,4:04:19,Bike
39.9887466,116.30674,0,98.4,39708.16969,2008-09-17,4:04:21,Bike
39.9887533,116.3068166,0,98.4,39708.16971,2008-09-17,4:04:23,Bike
39.988775,116.3068966,0,98.4,39708.16973,2008-09-17,4:04:25,Bike
39.9888033,116.3069649,0,98.4,39708.16976,2008-09-17,4:04:27,Bike
39.9888316,116.3070416,0,98.4,39708.16978,2008-09-17,4:04:29,Bike
39.9888566,116.3071216,0,98.4,39708.1698,2008-09-17,4:04:31,Bike
39.9889116,116.3072099,0,101.7,39708.16983,2008-09-17,4:04:33,Bike
39.9889566,116.3073,0,101.7,39708.16985,2008-09-17,4:04:35,Bike
39.9889833,116.307385,0,101.7,39708.16987,2008-09-17,4:04:37,Bike
39.9889916,116.3074599,0,101.7,39708.1699,2008-09-17,4:04:39,Bike
39.9889916,116.3075283,0,101.7,39708.16992,2008-09-17,4:04:41,Bike
39.9889783,116.3075983,0,105,39708.16994,2008-09-17,4:04:43,Bike
39.9890149,116.3076866,0,105,39708.16997,2008-09-17,4:04:45,Bike
39.9890066,116.3077649,0,105,39708.16999,2008-09-17,4:04:47,Bike
39.9889966,116.3078416,0,105,39708.17001,2008-09-17,4:04:49,Bike
39.988985,116.3079133,0,105,39708.17003,2008-09-17,4:04:51,Bike
39.9889816,116.3079933,0,108.3,39708.17006,2008-09-17,4:04:53,Bike
39.9889983,116.3080733,0,108.3,39708.17008,2008-09-17,4:04:55,Bike
39.9890133,116.3081533,0,108.3,39708.1701,2008-09-17,4:04:57,Bike
39.9889616,116.3081983,0,111.5,39708.17013,2008-09-17,4:04:59,Bike
39.9888799,116.3081983,0,108.3,39708.17015,2008-09-17,4:05:01,Bike
39.9888383,116.30821,0,108.3,39708.17017,2008-09-17,4:05:03,Bike
39.9888049,116.3081683,0,108.3,39708.17024,2008-09-17,4:05:09,Bike
