39.987975,116.3068233,0,226.4,39619.11491,2008-06-20,2:45:28,Bus
39.9879616,116.3068283,0,226.4,39619.11492,2008-06-20,2:45:29,Bus
39.98793,116.3068283,0,226.4,39619.11495,2008-06-20,2:45:32,Bus
39.9879116,116.306845,0,226.4,39619.11499,2008-06-20,2:45:35,Bus
39.9889083,116.3084099,0,187,39619.11675,2008-06-20,2:48:07,Bus
39.9890516,116.3082883,0,137.8,39619.11677,2008-06-20,2:48:09,Bus
39.9891449,116.3082183,0,98.4,39619.11679,2008-06-20,2:48:11,Bus
39.9892866,116.3081016,0,62.3,39619.11683,2008-06-20,2:48:14,Bus
39.9894766,116.3080016,0,39.4,39619.11686,2008-06-20,2:48:17,Bus
39.9895483,116.3080216,0,16.4,39619.1169,2008-06-20,2:48:20,Bus
39.9896183,116.3080216,0,9.8,39619.11693,2008-06-20,2:48:23,Bus
39.9895466,116.3080833,0,-16.4,39619.11697,2008-06-20,2:48:26,Bus
39.9895316,116.3080683,0,-26.2,39619.11699,2008-06-20,2:48:28,Bus
39.9894666,116.3081416,0,-19.7,39619.11703,2008-06-20,2:48:31,Bus
39.9895033,116.3081499,0,-19.7,39619.11706,2008-06-20,2:48:34,Bus
39.9894,116.3083166,0,-16.4,39619.11709,2008-06-20,2:48:37,Bus
39.9893266,116.3084816,0,-19.7,39619.11715,2008-06-20,2:48:42,Bus
39.98932,116.30854,0,-16.4,39619.11718,2008-06-20,2:48:44,Bus
39.9892283,116.3086566,0,-16.4,39619.11722,2008-06-20,2:48:48,Bus
39.9892133,116.3086899,0,-16.4,39619.11725,2008-06-20,2:48:50,Bus
39.9891966,116.3086899,0,-13.1,39619.11728,2008-06-20,2:48:53,Bus
39.9891066,116.3089133,0,-9.8,39619.11744,2008-06-20,2:49:07,Bus
39.989095,116.3089583,0,-9.8,39619.11748,2008-06-20,2:49:10,Bus
39.9890699,116.3090083,0,-6.6,39619.11751,2008-06-20,2:49:13,Bus
39.9890883,116.3090333,0,-3.3,39619.11755,2008-06-20,2:49:16,Bus
39.9890899,116.3090583,0,-3.3,39619.11758,2008-06-20,2:49:19,Bus
39.9890866,116.3090833,0,3.3,39619.11762,2008-06-20,2:49:22,Bus
39.989025,116.3091733,0,9.8,39619.11765,2008-06-20,2:49:25,Bus
39.9889816,116.3092299,0,13.1,39619.11769,2008-06-20,2:49:28,Bus
39.9889516,116.3092766,0,13.1,39619.11772,2008-06-20,2:49:31,Bus
39.9889183,116.3093149,0,13.1,39619.11775,2008-06-20,2:49:34,Bus
39.9888749,116.3093349,0,13.1,39619.11779,2008-06-20,2:49:37,Bus
39.9888466,116.3093399,0,13.1,39619.11781,2008-06-20,2:49:39,Bus
39.9888016,116.3093316,0,13.1,39619.11785,2008-06-20,2:49:42,Bus
39.9887399,116.3092999,0,13.1,39619.11788,2008-06-20,2:49:45,Bus
39.9886949,116.3092883,0,13.1,39619.11792,2008-06-20,2:49:48,Bus
39.9886583,116.3092966,0,13.1,39619.11795,2008-06-20,2:49:51,Bus
39.988615,116.3093216,0,16.4,39619.11799,2008-06-20,2:49:54,Bus
39.9885633,116.3093533,0,16.4,39619.11802,2008-06-20,2:49:57,Bus
39.9885133,116.3093833,0,19.7,39619.11806,2008-06-20,2:50:00,Bus
39.988465,116.3093583,0,23,39619.11809,2008-06-20,2:50:03,Bus
39.9884233,116.3094049,0,23,39619.11813,2008-06-20,2:50:06,Bus
39.9883833,116.3094216,0,23,39619.11816,2008-06-20,2:50:09,Bus
39.9883599,116.3094233,0,23,39619.11819,2008-06-20,2:50:12,Bus
39.9883766,116.3094133,0,26.2,39619.11828,2008-06-20,2:50:19,Bus
39.9883583,116.3094116,0,26.2,39619.11831,2008-06-20,2:50:22,Bus
39.9883583,116.3094116,0,26.2,39619.11884,2008-06-20,2:51:08,Bus
39.9883566,116.3094166,0,26.2,39619.11887,2008-06-20,2:51:10,Bus
39.988365,116.3094349,0,26.2,39619.1189,2008-06-20,2:51:13,Bus
39.9883816,116.3094533,0,26.2,39619.11894,2008-06-20,2:51:16,Bus
